MonthYear;Tipo Operação;Regional;OV;Operação;;hybris_customer_id;tipo_promo;nome_padrao_promo;promo_id;promotion_name;order_origin;SKU;SUB MARCA;PACKTYPE;SABOR;Faturamento;Volume HL;Volume CX
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CD0113;WE3009011303-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.84;0.396;5.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CD0113;WE3009011303-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;89.0;0.06456;3.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CD0113;WE3009011303-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;905291.0;HEINEKEN;SHOT;PILSEN;0.13;0.06;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CD0113;WE3009011303-CO660;PRODUTO QUALIFICADO;Compre (HNK_LN e HNK_SHOT) e ganhe 100% de desconto no carrinho até R$ 48;X660-T-034A000222;MEGA OFERTA HEINEKEN OU desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.84;0.396;5.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CD0113;WE3009011303-CO660;PRODUTO QUALIFICADO;Compre (HNK_LN e HNK_SHOT) e ganhe 100% de desconto no carrinho até R$ 48;X660-T-034A000222;MEGA OFERTA HEINEKEN OU desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;89.0;0.06456;3.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CD0113;WE3009011303-CO660;PRODUTO QUALIFICADO;Compre (HNK_LN e HNK_SHOT) e ganhe 100% de desconto no carrinho até R$ 48;X660-T-034A000222;MEGA OFERTA HEINEKEN OU desconto: 100%;HEISHOP;905291.0;HEINEKEN;SHOT;PILSEN;0.13;0.06;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CE0018;WE3010001803-CO660;COMBO;Combo AMS_LN + HNK_LN;X660-T-036A000318;DUPLA IMBATIVEL OU;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.2;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CE0018;WE3010001803-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.37;0.31679999999999997;4.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CE0018;WE3010001803-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;69.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CE0051;WE3010005103-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.4;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CE0051;WE3010005103-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;18.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CE0083;WE3010008303-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.4;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CE0083;WE3010008303-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;18.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CE0086;WE3010008603-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.0;0.0;0.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CE0086;WE3010008603-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;0.0;0.0;0.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CE0097;WE3010009703-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.4;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CE0097;WE3010009703-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;18.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CE0111;WE3010011103-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.74;0.15839999999999999;2.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CE0111;WE3010011103-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;36.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CF0006;WE3011000603-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.72;0.2376;3.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CF0006;WE3011000603-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;17.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CF0006;WE3011000603-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;905291.0;HEINEKEN;SHOT;PILSEN;0.47;0.06;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CF0006;WE3011000603-CO660;PRODUTO QUALIFICADO;Compre (HNK_LN e HNK_SHOT) e ganhe 100% de desconto no carrinho até R$ 48;X660-T-034A000222;MEGA OFERTA HEINEKEN OU desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.72;0.2376;3.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CF0006;WE3011000603-CO660;PRODUTO QUALIFICADO;Compre (HNK_LN e HNK_SHOT) e ganhe 100% de desconto no carrinho até R$ 48;X660-T-034A000222;MEGA OFERTA HEINEKEN OU desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;17.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CF0006;WE3011000603-CO660;PRODUTO QUALIFICADO;Compre (HNK_LN e HNK_SHOT) e ganhe 100% de desconto no carrinho até R$ 48;X660-T-034A000222;MEGA OFERTA HEINEKEN OU desconto: 100%;HEISHOP;905291.0;HEINEKEN;SHOT;PILSEN;0.47;0.06;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CF0021;WE3011002103-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.01;0.15839999999999999;2.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CF0021;WE3011002103-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;30.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CF0034;WE3011003403-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.06;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CF0034;WE3011003403-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;66.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CG0026;WE3012002603-CO660;COMBO;Combo HNK_LN + HNK00_LN;X660-T-036A000315;SABOR E LEVEZA MF;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.68;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CG0035;WE3012003503-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.91;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CG0035;WE3012003503-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;44.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CG0061;WE3012006103-CO660;COMBO;Combo HNK_LN + HNK00_LN;X660-T-036A000315;SABOR E LEVEZA MF;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.68;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CG0063;WE3012006303-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.4;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CG0063;WE3012006303-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;18.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CG0066;WE3012006603-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.01;0.15839999999999999;2.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CG0066;WE3012006603-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;66.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CH0001;WE3013000103-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.4;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CH0001;WE3013000103-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;18.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CH0081;WE3013008103-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.81;0.15839999999999999;2.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CH0081;WE3013008103-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;23.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CH0081;WE3013008103-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;905291.0;HEINEKEN;SHOT;PILSEN;0.23;0.06;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CH0081;WE3013008103-CO660;PRODUTO QUALIFICADO;Compre (HNK_LN e HNK_SHOT) e ganhe 100% de desconto no carrinho até R$ 38;X660-T-034A000221;MEGA OFERTA HEINEKEN MF desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.81;0.15839999999999999;2.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CH0081;WE3013008103-CO660;PRODUTO QUALIFICADO;Compre (HNK_LN e HNK_SHOT) e ganhe 100% de desconto no carrinho até R$ 38;X660-T-034A000221;MEGA OFERTA HEINEKEN MF desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;23.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CH0081;WE3013008103-CO660;PRODUTO QUALIFICADO;Compre (HNK_LN e HNK_SHOT) e ganhe 100% de desconto no carrinho até R$ 38;X660-T-034A000221;MEGA OFERTA HEINEKEN MF desconto: 100%;HEISHOP;905291.0;HEINEKEN;SHOT;PILSEN;0.23;0.06;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0002;WE3014000203-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.05;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0002;WE3014000203-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;56.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0006;WE3014000603-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.4;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0006;WE3014000603-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;18.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0012;WE3014001203-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.25;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0012;WE3014001203-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;39.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0031;WE3014003103-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.33;0.15839999999999999;2.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0031;WE3014003103-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;63.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0039;WE3014003903-CO660;COMBO;Combo AMS_LATAO + FYS + HNK_LATAO + HNK_LN + HNK00_LATA + ULTRA_LN;X660-T-036A000284;COMBO ULTRA FYS GUARANA;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.25;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0043;WE3014004303-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.67;0.15839999999999999;2.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0043;WE3014004303-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;65.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0051;WE3014005103-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.4;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0051;WE3014005103-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;18.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0082;WE3014008203-CO660;COMBO;Combo HNK_LN + HNK00_LN;X660-T-036A000315;SABOR E LEVEZA MF;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.68;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0089;WE3014008903-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.06;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0089;WE3014008903-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;66.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0090;WE3014009003-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.67;0.15839999999999999;2.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0090;WE3014009003-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;65.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0098;WE3014009803-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.4;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0098;WE3014009803-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 30;X660-T-034A000223;MEGA OFERTA HEINEKEN V2 MF desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;18.0;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0100;WE3014010003-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.26;0.15839999999999999;2.0
2026-08-01 00:00:00;Revenda;MG/GO;X660;MEGAGIRO | Governador Valadares;X660CI0100;WE3014010003-CO660;PRODUTO QUALIFICADO;Compre (HNK_LATINHA e HNK_LN) e ganhe 100% de desconto no carrinho até R$ 33;X660-T-034A000224;MEGA OFERTA HEINEKEN V2 OU desconto: 100%;HEISHOP;904721.0;HEINEKEN;LATINHA;PILSEN;40.0;0.02152;1.0
